playerID,yearID,stint,lgID,teamID,POS,G,GS,InnOuts,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
66113,2020,1,KBO,LG,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
66113,2020,1,KBO,LG,OF,1,0,3,0,0,1,0,0,1,0,0,0,-
66113,2021,1,KBO,LG,1B,2,1,27,0,0,9,2,1,1,0,0,0,-
66113,2022,1,KBO,LG,1B,1,0,9,0,0,2,0,1,1,0,0,0,-
66138,2016,1,KBO,LG,P,13,11,222,3,0,2,10,0,0.8,0,0,0,-
66138,2017,1,KBO,LG,P,19,17,372,1,1,10,15,0,0.962,0,0,0,-
66145,2016,1,KBO,LG,P,1,0,3,0,0,0,0,0,-,0,0,0,-
66145,2017,1,KBO,LG,P,26,16,282,0,1,9,17,2,1,0,0,0,-
66145,2018,1,KBO,LG,P,25,21,315,0,2,8,9,2,1,0,0,0,-
66145,2019,1,KBO,LG,P,41,2,198,2,0,5,9,1,0.875,0,0,0,-
66145,2020,1,KBO,LG,P,33,0,96,1,1,2,5,1,0.875,0,0,0,-
66145,2021,1,KBO,LG,P,4,0,9,0,0,0,0,0,-,0,0,0,-
66145,2023,1,KBO,LG,P,5,0,9,0,0,0,0,0,-,0,0,0,-
66145,2024,1,KBO,LG,P,37,0,105,0,0,0,1,0,1,0,0,0,-
66154,2016,1,KBO,LG,P,13,13,189,2,0,3,7,0,0.833,0,0,0,-
66160,2016,1,KBO,LG,P,7,1,18,0,0,1,1,0,1,0,0,0,-
66160,2017,1,KBO,LG,P,3,0,15,0,0,1,1,0,1,0,0,0,-
66160,2018,1,KBO,Doosan,P,5,1,18,0,0,0,3,0,1,0,0,0,-
66160,2021,1,KBO,Doosan,P,4,0,9,0,0,0,1,0,1,0,0,0,-
66162,2017,1,KBO,LG,3B,1,0,9,0,0,0,0,0,-,0,0,0,-
66162,2021,1,KBO,LG,3B,2,1,36,2,0,1,0,0,0.333,0,0,0,-
66162,2021,1,KBO,LG,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
66162,2023,1,KBO,LG,SS,7,0,54,2,0,2,3,0,0.714,0,0,0,-
66162,2023,1,KBO,LG,3B,1,0,6,0,0,0,0,0,-,0,0,0,-
66162,2024,1,KBO,LG,SS,5,2,42,1,0,2,1,0,0.75,0,0,0,-
66162,2024,1,KBO,LG,3B,5,1,42,0,0,0,6,0,1,0,0,0,-
66162,2025,1,KBO,LG,2B,2,0,9,0,0,0,0,0,-,0,0,0,-
66201,2016,1,KBO,Doosan,P,25,0,69,0,0,0,4,0,1,0,0,0,-
66201,2017,1,KBO,Doosan,P,1,0,3,0,0,0,0,0,-,0,0,0,-
66201,2021,1,KBO,Doosan,P,1,0,3,0,0,0,0,0,-,0,0,0,-
66201,2023,1,KBO,Doosan,P,10,0,33,0,0,3,1,0,1,0,0,0,-
66203,2016,1,KBO,Doosan,SS,17,1,111,1,0,7,15,4,0.957,0,0,0,-
66203,2016,1,KBO,Doosan,3B,8,0,33,0,0,0,1,1,1,0,0,0,-
66203,2016,1,KBO,Doosan,2B,3,0,30,0,0,1,3,1,1,0,0,0,-
66203,2017,1,KBO,Doosan,SS,12,3,153,1,0,9,27,5,0.973,0,0,0,-
66203,2017,1,KBO,Doosan,3B,5,0,27,0,0,1,2,0,1,0,0,0,-
66203,2017,1,KBO,Doosan,2B,4,0,18,0,0,1,1,0,1,0,0,0,-
66203,2019,1,KBO,Doosan,SS,3,0,6,0,0,0,0,0,-,0,0,0,-
66203,2019,1,KBO,Doosan,2B,3,0,15,0,0,1,2,0,1,0,0,0,-
66203,2019,1,KBO,Doosan,3B,2,0,24,0,0,1,1,0,1,0,0,0,-
66203,2020,1,KBO,Doosan,2B,20,0,114,0,0,5,16,4,1,0,0,0,-
66203,2020,1,KBO,Doosan,SS,12,2,87,2,0,5,10,3,0.882,0,0,0,-
66203,2020,1,KBO,Doosan,3B,12,3,90,1,0,4,2,2,0.857,0,0,0,-
66203,2021,1,KBO,Doosan,3B,3,1,21,1,0,0,2,0,0.667,0,0,0,-
66203,2021,1,KBO,Doosan,2B,1,0,3,0,0,0,0,0,-,0,0,0,-
66203,2021,1,KBO,Doosan,SS,1,0,6,0,0,1,0,0,1,0,0,0,-
66203,2022,1,KBO,Doosan,2B,17,1,132,0,0,10,17,3,1,0,0,0,-
66203,2022,1,KBO,Doosan,3B,16,0,93,1,0,0,6,1,0.857,0,0,0,-
66203,2022,1,KBO,Doosan,SS,3,0,12,2,0,0,1,0,0.333,0,0,0,-
66203,2023,1,KBO,Doosan,3B,2,0,24,0,0,2,0,0,1,0,0,0,-
66203,2023,1,KBO,Doosan,2B,2,2,39,1,0,2,4,1,0.857,0,0,0,-
66203,2024,1,KBO,Doosan,3B,15,2,138,1,0,3,9,2,0.923,0,0,0,-
66203,2024,1,KBO,Doosan,SS,4,0,18,0,0,0,2,0,1,0,0,0,-
66207,2017,1,KBO,Doosan,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
66207,2017,1,KBO,Doosan,SS,1,0,3,0,0,1,0,0,1,0,0,0,-
66207,2018,1,KBO,Doosan,3B,11,1,72,1,0,1,4,0,0.833,0,0,0,-
66207,2018,1,KBO,Doosan,2B,6,0,24,0,0,4,2,1,1,0,0,0,-
66207,2018,1,KBO,Doosan,1B,5,0,24,0,0,7,0,1,1,0,0,0,-
66207,2018,1,KBO,Doosan,SS,1,0,9,0,0,1,1,0,1,0,0,0,-
66207,2021,1,KBO,Doosan,2B,1,0,12,1,0,2,0,0,0.667,0,0,0,-
66209,2016,1,KBO,Doosan,OF,32,0,183,0,0,14,1,0,1,0,0,0,-
66209,2016,1,KBO,Doosan,OF,14,0,78,0,0,6,0,0,1,0,0,0,-
66209,2016,1,KBO,Doosan,OF,11,0,84,1,0,6,0,0,0.857,0,0,0,-
66209,2017,1,KBO,Doosan,OF,25,2,228,0,0,20,1,0,1,0,0,0,-
66209,2017,1,KBO,Doosan,OF,25,2,213,1,0,17,1,1,0.947,0,0,0,-
66209,2017,1,KBO,Doosan,OF,22,0,96,0,0,11,1,0,1,0,0,0,-
66209,2018,1,KBO,Doosan,OF,57,13,627,1,0,48,1,0,0.98,0,0,0,-
66209,2018,1,KBO,Doosan,OF,47,20,708,0,0,83,1,0,1,0,0,0,-
66209,2018,1,KBO,Doosan,OF,14,1,117,0,0,5,1,0,1,0,0,0,-
66209,2018,1,KBO,Doosan,2B,1,0,6,0,0,0,1,0,1,0,0,0,-
66209,2020,1,KBO,Doosan,OF,23,8,297,1,0,23,0,0,0.958,0,0,0,-
66209,2020,1,KBO,Doosan,OF,10,0,42,0,0,1,0,0,1,0,0,0,-
66209,2020,1,KBO,Doosan,OF,9,0,57,0,0,6,0,0,1,0,0,0,-
66209,2021,1,KBO,Doosan,OF,52,1,297,0,0,27,0,0,1,0,0,0,-
66209,2021,1,KBO,Doosan,OF,36,9,420,1,0,61,1,0,0.984,0,0,0,-
66209,2021,1,KBO,Doosan,OF,15,1,108,0,0,11,0,0,1,0,0,0,-
66209,2022,1,KBO,Doosan,OF,47,7,456,0,0,45,1,0,1,0,0,0,-
66209,2022,1,KBO,Doosan,OF,40,6,351,0,0,21,1,0,1,0,0,0,-
66209,2022,1,KBO,Doosan,OF,24,8,255,0,0,18,0,0,1,0,0,0,-
66209,2023,1,KBO,Doosan,OF,61,34,948,2,0,72,2,1,0.974,0,0,0,-
66209,2023,1,KBO,Doosan,OF,48,3,339,0,0,33,0,0,1,0,0,0,-
66209,2023,1,KBO,Doosan,OF,35,12,450,0,0,54,0,0,1,0,0,0,-
66209,2024,1,KBO,Doosan,OF,70,52,1473,1,0,143,2,0,0.993,0,0,0,-
66209,2024,1,KBO,Doosan,OF,43,30,822,0,0,71,1,0,1,0,0,0,-
66209,2024,1,KBO,Doosan,OF,22,11,357,0,0,33,1,0,1,0,0,0,-
66209,2025,1,KBO,Doosan,OF,24,9,327,0,0,31,0,0,1,0,0,0,-
66209,2025,1,KBO,Doosan,OF,12,2,99,1,0,10,0,0,0.909,0,0,0,-
66209,2025,1,KBO,Doosan,OF,8,3,105,0,0,10,0,0,1,0,0,0,-
66226,2016,1,KBO,Doosan,P,30,30,540,2,0,10,19,3,0.935,0,0,0,-
66226,2017,1,KBO,Doosan,P,17,17,261,1,0,4,10,0,0.933,0,0,0,-
66233,2022,1,KBO,Doosan,OF,6,2,54,0,0,2,0,0,1,0,0,0,-
66233,2022,1,KBO,Doosan,OF,3,0,18,0,0,0,0,0,-,0,0,0,-
66233,2022,1,KBO,Doosan,1B,1,0,3,0,0,1,0,0,1,0,0,0,-
66233,2022,1,KBO,Doosan,OF,1,1,15,0,0,1,0,0,1,0,0,0,-
66233,2023,1,KBO,Doosan,OF,10,7,183,1,0,9,0,0,0.9,0,0,0,-
66233,2023,1,KBO,Doosan,OF,3,3,66,0,0,7,0,0,1,0,0,0,-
66233,2023,1,KBO,Doosan,1B,1,0,9,0,0,1,0,0,1,0,0,0,-
66233,2024,1,KBO,Doosan,OF,3,0,15,0,0,0,0,0,-,0,0,0,-
66233,2024,1,KBO,Doosan,1B,3,0,15,0,0,5,0,2,1,0,0,0,-
66233,2024,1,KBO,Doosan,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
66244,2016,1,KBO,Doosan,1B,47,45,1101,2,0,351,20,38,0.995,0,0,0,-
66244,2017,1,KBO,Doosan,1B,46,46,1119,0,0,371,26,40,1,0,0,0,-
66244,2017,1,KBO,Doosan,3B,1,0,6,0,0,0,0,0,-,0,0,0,-
66291,2017,1,KBO,Doosan,P,20,3,105,1,1,1,4,0,0.833,0,0,0,-
66291,2018,1,KBO,Doosan,P,40,17,366,2,0,3,18,2,0.913,0,0,0,-
66291,2019,1,KBO,Doosan,P,29,27,489,3,1,4,22,0,0.897,0,0,0,-
66291,2020,1,KBO,Doosan,P,42,19,396,0,1,8,17,3,1,0,0,0,-
66291,2021,1,KBO,Doosan,P,35,11,234,0,0,2,8,0,1,0,0,0,-
66291,2022,1,KBO,Doosan,P,21,20,294,2,0,3,18,1,0.913,0,0,0,-
66291,2023,1,KBO,Doosan,P,36,0,117,1,1,0,4,0,0.8,0,0,0,-
66291,2024,1,KBO,Doosan,P,59,1,195,2,0,4,6,0,0.833,0,0,0,-
66291,2025,1,KBO,Doosan,P,28,0,78,1,2,2,7,0,0.9,0,0,0,-
66302,2017,1,KBO,Nexen,OF,3,3,72,0,0,12,0,0,1,0,0,0,-
66302,2017,1,KBO,Nexen,OF,1,0,12,0,0,0,0,0,-,0,0,0,-
66305,2017,1,KBO,Nexen,P,1,0,9,0,0,0,0,0,-,0,0,0,-
66305,2020,1,KBO,Kiwoom,P,5,0,9,0,0,1,0,0,1,0,0,0,-
66305,2021,1,KBO,Kiwoom,P,3,0,12,0,0,0,0,0,-,0,0,0,-
66305,2022,1,KBO,Kiwoom,P,27,0,75,0,0,0,2,1,1,0,0,0,-
66305,2023,1,KBO,Kiwoom,P,18,0,54,0,0,0,1,0,1,0,0,0,-
66305,2024,1,KBO,Kiwoom,P,15,0,51,0,0,0,2,0,1,0,0,0,-
66306,2016,1,KBO,Nexen,1B,51,40,1068,2,0,316,13,28,0.994,0,0,0,-
66306,2016,1,KBO,Nexen,OF,50,49,1167,1,0,98,5,0,0.99,0,0,0,-
66306,2016,1,KBO,Nexen,OF,16,15,393,1,0,32,2,0,0.971,0,0,0,-
66306,2017,1,KBO,Nexen,1B,5,4,111,0,0,27,2,2,1,0,0,0,-
66306,2017,1,KBO,Nexen,OF,5,4,117,0,0,9,0,0,1,0,0,0,-
66306,2017,1,KBO,Nexen,OF,4,4,93,0,0,6,0,0,1,0,0,0,-
66309,2017,1,KBO,Nexen,P,3,0,21,0,0,0,0,0,-,0,0,0,-
66323,2016,1,KBO,Nexen,P,12,12,186,1,0,1,5,0,0.857,0,0,0,-
66324,2016,1,KBO,Nexen,P,14,14,270,0,0,3,14,0,1,0,0,0,-
66354,2016,1,KBO,Nexen,C,8,1,75,0,0,12,2,0,1,1,1,1,50
66354,2017,1,KBO,Nexen,C,63,42,1026,2,0,266,15,2,0.993,2,16,3,15.8
66354,2018,1,KBO,Nexen,C,78,43,1098,2,0,290,26,6,0.994,1,27,15,35.7
66354,2019,1,KBO,Kiwoom,C,17,6,198,1,0,53,6,0,0.983,0,5,1,16.7
66354,2020,1,KBO,Kiwoom,C,44,19,573,4,1,154,14,1,0.977,1,14,9,39.1
66354,2023,1,KBO,KIA,C,18,11,270,0,0,88,7,3,1,0,9,3,25
66359,2016,1,KBO,Nexen,P,1,0,0,0,0,0,0,0,-,0,0,0,-
66392,2018,1,KBO,Nexen,C,3,0,15,0,0,4,0,0,1,0,0,0,-
66402,2016,1,KBO,Samsung,P,12,12,213,0,0,7,3,0,1,0,0,0,-
66406,2017,1,KBO,Samsung,2B,5,2,51,2,0,3,1,0,0.667,0,0,0,-
66406,2017,1,KBO,Samsung,3B,2,0,15,1,0,0,0,0,0,0,0,0,-
66406,2017,1,KBO,Samsung,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
66406,2018,1,KBO,Samsung,2B,2,1,30,1,0,3,2,0,0.833,0,0,0,-
66406,2018,1,KBO,Samsung,SS,2,0,6,0,0,0,0,0,-,0,0,0,-
66406,2018,1,KBO,Samsung,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
66406,2021,1,KBO,Samsung,2B,1,0,3,0,0,0,1,1,1,0,0,0,-
66406,2022,1,KBO,Samsung,2B,15,3,159,0,0,13,25,3,1,0,0,0,-
66406,2022,1,KBO,Samsung,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
66406,2022,1,KBO,Samsung,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
66406,2023,1,KBO,Samsung,2B,18,12,339,2,0,35,38,9,0.973,0,0,0,-
66406,2023,1,KBO,Samsung,SS,13,2,75,0,0,5,2,0,1,0,0,0,-
66406,2023,1,KBO,Samsung,3B,4,2,48,0,0,0,2,1,1,0,0,0,-
66406,2024,1,KBO,Samsung,2B,73,34,1080,3,0,76,111,22,0.984,0,0,0,-
66406,2024,1,KBO,Samsung,SS,14,8,168,0,0,17,18,6,1,0,0,0,-
66406,2024,1,KBO,Samsung,3B,2,0,9,0,0,1,2,0,1,0,0,0,-
66406,2025,1,KBO,Samsung,2B,4,4,78,1,0,5,7,0,0.923,0,0,0,-
66406,2025,1,KBO,Samsung,SS,3,0,18,0,0,1,3,1,1,0,0,0,-
66409,2016,1,KBO,Samsung,3B,3,1,30,0,0,1,2,0,1,0,0,0,-
66409,2016,1,KBO,Samsung,2B,1,0,9,0,0,0,0,0,-,0,0,0,-
66409,2017,1,KBO,Samsung,2B,12,5,156,0,0,13,14,5,1,0,0,0,-
66409,2019,1,KBO,Samsung,3B,6,5,108,2,0,7,5,1,0.857,0,0,0,-
66409,2019,1,KBO,Samsung,SS,5,4,114,0,0,7,8,4,1,0,0,0,-
66409,2019,1,KBO,Samsung,2B,1,1,24,1,0,1,8,1,0.9,0,0,0,-
66409,2020,1,KBO,Samsung,1B,76,42,1305,5,0,368,35,46,0.988,0,0,0,-
66409,2020,1,KBO,Samsung,3B,15,11,285,3,0,9,18,2,0.9,0,0,0,-
66409,2020,1,KBO,Samsung,SS,2,0,15,0,0,0,1,0,1,0,0,0,-
66409,2020,1,KBO,Samsung,2B,1,0,9,0,0,1,0,0,1,0,0,0,-
66409,2020,1,KBO,Samsung,OF,1,0,3,0,0,1,0,0,1,0,0,0,-
66409,2022,1,KBO,Samsung,1B,5,2,66,0,0,23,0,1,1,0,0,0,-
66409,2022,1,KBO,Samsung,OF,1,0,6,0,0,2,0,0,1,0,0,0,-
66409,2023,1,KBO,Samsung,OF,41,3,312,2,0,22,2,0,0.923,0,0,0,-
66409,2023,1,KBO,Samsung,OF,33,25,654,1,0,68,1,0,0.986,0,0,0,-
66409,2023,1,KBO,Samsung,1B,20,8,231,0,0,68,3,4,1,0,0,0,-
66409,2023,1,KBO,Samsung,OF,2,0,15,0,0,2,0,0,1,0,0,0,-
66409,2024,1,KBO,Samsung,OF,51,33,882,3,0,78,2,0,0.964,0,0,0,-
66409,2024,1,KBO,Samsung,1B,39,21,603,2,0,173,10,13,0.989,0,0,0,-
66409,2024,1,KBO,Samsung,OF,27,18,435,1,0,38,0,0,0.974,0,0,0,-
66409,2024,1,KBO,Samsung,OF,10,5,150,0,0,12,0,0,1,0,0,0,-
66409,2025,1,KBO,Samsung,OF,18,12,327,1,0,27,1,1,0.966,0,0,0,-
66409,2025,1,KBO,Samsung,OF,1,1,27,0,0,2,0,0,1,0,0,0,-
66423,2016,1,KBO,Samsung,P,13,13,204,0,0,6,13,0,1,0,0,0,-
66440,2016,1,KBO,Samsung,P,3,3,36,0,0,2,0,0,1,0,0,0,-
66444,2019,1,KBO,SK,P,1,1,9,0,0,0,0,0,-,0,0,0,-
66446,2016,1,KBO,Samsung,P,2,2,24,0,0,0,1,0,1,0,0,0,-
66451,2016,1,KBO,Samsung,P,3,3,21,0,0,0,2,0,1,0,0,0,-
66451,2017,1,KBO,Samsung,P,42,6,252,0,0,2,4,0,1,0,0,0,-
66451,2018,1,KBO,Samsung,P,70,0,255,0,0,2,6,0,1,0,0,0,-
66451,2019,1,KBO,Samsung,P,34,2,108,0,0,1,2,0,1,0,0,0,-
66451,2022,1,KBO,Samsung,P,38,0,114,1,0,2,5,0,0.875,0,0,0,-
66451,2023,1,KBO,Samsung,P,7,0,27,0,0,0,0,0,-,0,0,0,-
66452,2016,1,KBO,Samsung,3B,38,38,861,5,0,20,61,5,0.942,0,0,0,-
66452,2016,1,KBO,Samsung,1B,6,6,165,0,0,49,3,5,1,0,0,0,-
66462,2017,1,KBO,Samsung,2B,30,19,543,1,0,34,47,13,0.988,0,0,0,-
66462,2017,1,KBO,Samsung,SS,24,15,444,1,0,26,51,10,0.987,0,0,0,-
66462,2017,1,KBO,Samsung,3B,2,1,18,0,0,0,3,1,1,0,0,0,-
66462,2018,1,KBO,Samsung,2B,53,22,720,3,0,58,57,16,0.975,0,0,0,-
66462,2018,1,KBO,Samsung,SS,46,17,675,1,0,42,71,19,0.991,0,0,0,-
66462,2018,1,KBO,Samsung,3B,12,1,99,0,0,6,10,3,1,0,0,0,-
66462,2019,1,KBO,Samsung,2B,27,8,312,1,0,27,36,9,0.984,0,0,0,-
66462,2019,1,KBO,Samsung,3B,14,2,108,1,0,3,7,0,0.909,0,0,0,-
66462,2019,1,KBO,Samsung,SS,11,3,150,1,0,14,13,5,0.964,0,0,0,-
66462,2019,1,KBO,Samsung,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
66469,2016,1,KBO,Samsung,OF,1,1,18,0,0,2,0,0,1,0,0,0,-
66469,2016,1,KBO,Samsung,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
66492,2016,1,KBO,Samsung,P,2,0,6,0,0,0,1,0,1,0,0,0,-
66492,2017,1,KBO,Samsung,P,41,0,129,0,0,3,8,1,1,0,0,0,-
66492,2018,1,KBO,Samsung,P,28,0,96,1,0,1,2,0,0.75,0,0,0,-
66492,2019,1,KBO,Samsung,P,14,0,36,0,0,1,2,0,1,0,0,0,-
66492,2022,1,KBO,Samsung,P,6,0,12,0,0,0,1,0,1,0,0,0,-
66492,2023,1,KBO,KIA,P,10,0,36,0,0,0,2,0,1,0,0,0,-
66492,2024,1,KBO,KIA,P,14,0,54,2,0,0,3,0,0.6,0,0,0,-
66493,2016,1,KBO,Samsung,P,26,0,84,0,0,4,4,0,1,0,0,0,-
66493,2017,1,KBO,Samsung,P,12,0,42,0,0,0,1,0,1,0,0,0,-
66493,2022,1,KBO,Samsung,P,12,0,39,0,0,0,4,0,1,0,0,0,-
66504,2019,1,KBO,Lotte,OF,2,0,18,0,0,1,0,0,1,0,0,0,-
66508,2016,1,KBO,Lotte,OF,12,10,267,1,0,25,0,0,0.962,0,0,0,-
66508,2016,1,KBO,Lotte,OF,8,2,72,0,0,3,0,0,1,0,0,0,-
66508,2016,1,KBO,Lotte,OF,2,0,9,0,0,2,0,0,1,0,0,0,-
66508,2017,1,KBO,Lotte,OF,46,22,672,0,0,59,0,0,1,0,0,0,-
66508,2017,1,KBO,Lotte,OF,10,0,51,0,0,1,0,0,1,0,0,0,-
66508,2017,1,KBO,Lotte,OF,4,2,54,0,0,2,1,0,1,0,0,0,-
66508,2018,1,KBO,Lotte,OF,28,13,354,0,0,34,0,0,1,0,0,0,-
66508,2018,1,KBO,Lotte,OF,16,0,75,0,0,8,0,0,1,0,0,0,-
66508,2018,1,KBO,Lotte,OF,10,1,54,0,0,2,0,0,1,0,0,0,-
66508,2019,1,KBO,Lotte,OF,16,7,231,0,0,21,0,0,1,0,0,0,-
66508,2019,1,KBO,Lotte,OF,7,2,78,0,0,8,0,0,1,0,0,0,-
66508,2019,1,KBO,Lotte,OF,5,1,48,0,0,6,0,0,1,0,0,0,-
66523,2016,1,KBO,Lotte,OF,23,22,558,1,0,40,0,0,0.976,0,0,0,-
66556,2021,1,KBO,Lotte,P,1,0,6,0,0,0,2,0,1,0,0,0,-
66557,2020,1,KBO,Lotte,P,9,0,21,0,0,2,1,0,1,0,0,0,-
66557,2021,1,KBO,Lotte,P,7,0,12,0,0,0,0,0,-,0,0,0,-
66565,2016,1,KBO,Lotte,P,6,0,9,0,0,0,0,0,-,0,0,0,-
66606,2016,1,KBO,KIA,OF,4,2,48,1,0,3,0,0,0.75,0,0,0,-
66606,2016,1,KBO,KIA,OF,4,3,69,0,0,7,1,1,1,0,0,0,-
66606,2016,1,KBO,KIA,1B,2,0,6,0,0,2,0,0,1,0,0,0,-
66606,2016,1,KBO,KIA,SS,2,1,9,1,0,2,0,1,0.667,0,0,0,-
66606,2016,1,KBO,KIA,3B,1,0,12,0,0,0,0,0,-,0,0,0,-
66606,2017,1,KBO,KIA,3B,19,10,267,3,0,8,26,2,0.919,0,0,0,-
66606,2017,1,KBO,KIA,1B,17,5,177,1,0,52,3,1,0.982,0,0,0,-
66606,2017,1,KBO,KIA,OF,15,11,252,0,0,19,3,1,1,0,0,0,-
66606,2017,1,KBO,KIA,SS,13,9,222,2,0,8,23,3,0.939,0,0,0,-
66606,2017,1,KBO,KIA,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
66606,2017,1,KBO,KIA,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
66606,2018,1,KBO,KIA,3B,40,17,531,8,0,18,44,3,0.886,0,0,0,-
66606,2018,1,KBO,KIA,OF,37,20,504,2,0,50,3,1,0.964,0,0,0,-
66606,2018,1,KBO,KIA,SS,35,24,615,3,0,43,55,20,0.97,0,0,0,-
66606,2018,1,KBO,KIA,1B,16,7,210,1,0,61,7,3,0.986,0,0,0,-
66606,2018,1,KBO,KIA,2B,11,5,135,0,0,15,17,7,1,0,0,0,-
66606,2018,1,KBO,KIA,OF,5,0,36,0,0,5,0,0,1,0,0,0,-
66606,2019,1,KBO,KIA,3B,40,35,927,6,0,22,55,4,0.928,0,0,0,-
66606,2019,1,KBO,KIA,OF,19,8,234,0,0,16,0,0,1,0,0,0,-
66606,2019,1,KBO,KIA,OF,18,7,246,0,0,24,1,0,1,0,0,0,-
66606,2019,1,KBO,KIA,1B,8,1,75,0,0,25,0,0,1,0,0,0,-
66606,2019,1,KBO,KIA,SS,3,0,18,0,0,2,0,0,1,0,0,0,-
66606,2020,1,KBO,KIA,OF,92,88,2115,4,0,185,4,1,0.979,0,0,0,-
66606,2020,1,KBO,KIA,OF,47,0,222,0,0,16,0,0,1,0,0,0,-
66606,2020,1,KBO,KIA,OF,5,0,30,0,0,6,0,0,1,0,0,0,-
66606,2020,1,KBO,KIA,3B,1,1,21,0,0,2,0,0,1,0,0,0,-
66606,2021,1,KBO,KIA,OF,140,133,3489,7,0,291,10,2,0.977,0,0,0,-
66606,2021,1,KBO,KIA,OF,13,10,240,0,0,21,0,0,1,0,0,0,-
66606,2023,1,KBO,KIA,1B,39,35,963,7,0,289,15,24,0.977,0,0,0,-
66606,2023,1,KBO,KIA,OF,21,13,375,1,0,46,0,0,0.979,0,0,0,-
66606,2023,1,KBO,KIA,OF,7,5,129,0,0,8,0,0,1,0,0,0,-
66606,2023,1,KBO,KIA,OF,4,3,66,0,0,6,0,0,1,0,0,0,-
66606,2024,1,KBO,KIA,OF,96,29,1197,0,0,69,3,0,1,0,0,0,-
66606,2024,1,KBO,KIA,OF,93,82,1872,4,0,163,2,1,0.976,0,0,0,-
66606,2024,1,KBO,KIA,1B,1,0,3,0,0,1,0,0,1,0,0,0,-
66606,2024,1,KBO,KIA,OF,1,0,0,0,0,0,0,0,-,0,0,0,-
66606,2025,1,KBO,KIA,OF,26,25,603,1,0,44,2,0,0.979,0,0,0,-
66606,2025,1,KBO,KIA,OF,22,10,276,1,0,16,1,0,0.944,0,0,0,-
66606,2025,1,KBO,KIA,OF,2,0,12,0,0,0,0,0,-,0,0,0,-
66609,2016,1,KBO,KIA,P,8,1,39,0,0,1,2,0,1,0,0,0,-
66609,2018,1,KBO,KIA,P,5,2,30,0,0,0,1,0,1,0,0,0,-
66609,2019,1,KBO,KIA,P,57,0,180,0,0,3,4,1,1,0,0,0,-
66609,2020,1,KBO,KIA,P,47,0,141,2,0,2,3,2,0.714,0,0,0,-
66609,2021,1,KBO,KIA,P,15,0,39,0,0,2,0,0,1,0,0,0,-
66609,2022,1,KBO,KIA,P,50,0,138,0,0,3,6,0,1,0,0,0,-
66609,2023,1,KBO,KIA,P,64,0,174,0,0,0,8,0,1,0,0,0,-
66609,2024,1,KBO,KIA,P,66,0,198,1,0,2,7,0,0.9,0,0,0,-
66609,2025,1,KBO,KIA,P,29,0,66,2,0,1,3,0,0.667,0,0,0,-
66614,2020,1,KBO,KIA,2B,62,35,969,4,0,85,123,31,0.981,0,0,0,-
66614,2020,1,KBO,KIA,SS,30,7,312,1,0,22,31,13,0.981,0,0,0,-
66614,2020,1,KBO,KIA,3B,12,7,177,1,0,11,14,2,0.962,0,0,0,-
66614,2021,1,KBO,KIA,2B,33,3,192,2,0,12,27,4,0.951,0,0,0,-
66614,2021,1,KBO,KIA,SS,13,6,183,0,0,11,23,3,1,0,0,0,-
66614,2021,1,KBO,KIA,3B,3,1,45,2,0,1,4,0,0.714,0,0,0,-
66614,2022,1,KBO,KIA,2B,24,7,231,1,0,21,13,2,0.971,0,0,0,-
66614,2022,1,KBO,KIA,1B,19,0,105,0,0,30,2,5,1,0,0,0,-
66614,2022,1,KBO,KIA,3B,17,3,150,1,0,2,12,0,0.933,0,0,0,-
66614,2022,1,KBO,KIA,SS,5,0,30,0,0,5,5,1,1,0,0,0,-
66614,2023,1,KBO,KIA,2B,48,21,624,6,0,42,54,9,0.941,0,0,0,-
66614,2023,1,KBO,KIA,SS,33,20,561,2,0,45,63,22,0.982,0,0,0,-
66614,2023,1,KBO,KIA,1B,17,5,183,0,0,62,3,5,1,0,0,0,-
66614,2023,1,KBO,KIA,3B,7,0,45,0,0,2,1,0,1,0,0,0,-
66614,2024,1,KBO,KIA,SS,9,0,60,1,0,4,6,0,0.909,0,0,0,-
66614,2024,1,KBO,KIA,1B,9,0,39,1,0,15,1,3,0.941,0,0,0,-
66614,2024,1,KBO,KIA,3B,7,2,66,0,0,2,4,1,1,0,0,0,-
66614,2024,1,KBO,KIA,2B,1,0,3,1,0,1,0,0,0.5,0,0,0,-
66614,2025,1,KBO,KIA,2B,22,7,270,0,0,19,26,6,1,0,0,0,-
66614,2025,1,KBO,KIA,SS,16,8,267,3,0,14,33,3,0.94,0,0,0,-
66614,2025,1,KBO,KIA,3B,8,3,111,0,0,3,7,2,1,0,0,0,-
66614,2025,1,KBO,KIA,1B,3,2,48,0,0,17,2,0,1,0,0,0,-
