playerID,yearID,lgID,teamID,stint,G,CG,SHO,W,L,SV,HLD,WPCT,BFP,IPouts,H,HR,BB,HBP,SO,R,ER,ERA
63628,2021,KBO,KIA,1,24,0,0,0,2,0,6,0,108,72,30,0,10,2,6,19,15,5.79
63628,2022,KBO,KIA,1,27,0,0,0,1,0,0,0,104,72,24,2,10,3,9,5,5,1.88
63638,2013,KBO,KIA,1,11,0,0,1,1,0,2,0.5,37,34,7,2,3,0,6,4,4,3.72
63638,2014,KBO,KIA,1,13,0,0,0,1,0,0,0,108,73,28,3,11,4,6,22,20,7.94
63638,2015,KBO,KIA,1,37,0,0,2,2,0,3,0.5,201,138,54,4,11,5,33,32,32,6.26
63638,2016,KBO,KIA,1,46,0,0,4,0,0,5,1,238,160,60,4,22,8,33,39,36,6.27
63638,2018,KBO,KIA,1,1,0,0,0,0,0,0,-,8,6,0,0,2,0,2,0,0,0
63638,2019,KBO,KIA,1,49,0,0,5,2,0,15,0.714,210,168,42,4,6,4,30,15,13,2.09
63638,2020,KBO,KIA,1,50,0,0,7,1,6,11,0.875,205,160,41,3,8,0,44,16,9,1.57
63638,2021,KBO,KIA,1,32,0,0,2,4,0,4,0.333,158,96,42,3,17,9,18,24,21,5.91
63638,2022,KBO,KIA,1,34,0,0,1,0,0,8,1,112,72,27,4,10,8,11,15,14,5.4
63638,2023,KBO,KIA,1,33,0,0,1,0,0,3,1,118,84,28,3,9,0,13,16,14,4.5
63638,2024,KBO,KIA,1,8,0,0,0,0,0,1,-,29,18,10,0,3,1,4,4,4,6
63730,2013,KBO,Hanwha,1,21,0,0,0,3,0,0,0,154,108,30,7,15,3,30,24,24,6.11
63730,2014,KBO,Hanwha,1,2,0,0,0,0,0,0,-,6,2,2,1,1,1,0,2,2,27
63737,2013,KBO,Hanwha,1,32,2,0,6,14,0,0,0.3,758,519,190,7,65,10,129,110,106,5.54
63749,2017,KBO,Hanwha,1,21,0,0,1,1,0,1,0.5,67,36,21,3,12,3,8,18,17,13.5
63749,2019,KBO,Hanwha,1,1,0,0,0,0,0,0,-,10,3,6,1,1,0,0,5,5,45
63749,2021,KBO,Hanwha,1,17,0,0,1,0,0,0,1,85,51,20,1,13,3,11,17,14,7.71
63749,2022,KBO,Hanwha,1,5,0,0,1,0,0,0,1,27,19,7,1,5,1,4,5,5,9.64
63749,2023,KBO,Hanwha,1,11,0,0,0,0,0,0,-,41,31,12,2,5,1,7,9,9,9.35
63749,2024,KBO,Hanwha,1,3,0,0,0,0,0,0,-,13,9,4,0,3,0,3,1,1,3.86
63765,2018,KBO,Hanwha,1,3,0,0,0,0,0,0,-,18,15,3,1,0,0,1,1,1,1.8
63765,2019,KBO,Hanwha,1,35,0,0,2,0,0,0,1,148,93,30,4,33,1,28,21,20,5.81
63765,2020,KBO,Hanwha,1,54,0,0,1,1,1,7,0.5,228,150,54,6,26,3,43,34,33,5.94
63765,2021,KBO,Hanwha,1,49,0,0,1,1,0,6,0.5,208,145,34,7,32,3,38,29,25,4.82
63765,2022,KBO,Hanwha,1,52,0,0,3,4,1,6,0.429,197,135,39,5,21,2,45,30,22,4.4
63765,2025,KBO,Hanwha,1,19,0,0,1,1,0,2,0.5,76,54,11,0,12,3,18,3,2,1
63791,2013,KBO,Hanwha,1,30,0,0,2,8,0,0,0.2,348,253,58,9,47,5,46,40,34,3.7
63791,2014,KBO,Hanwha,1,20,0,0,1,9,0,0,0.1,390,240,104,11,60,3,30,69,59,6.69
63791,2016,KBO,Hanwha,1,11,0,0,0,0,0,0,-,46,37,9,0,6,0,11,6,6,5.06
63791,2019,KBO,Hanwha,1,3,0,0,0,1,0,0,0,57,43,15,4,4,0,5,9,9,6.39
63810,2013,KBO,SK,1,30,1,0,14,6,0,0,0.7,780,564,169,14,73,11,160,65,62,2.98
63810,2015,KBO,SK,1,14,1,1,7,5,0,0,0.583,319,222,77,12,28,5,67,42,41,4.99
63810,2016,KBO,SK,1,12,0,0,5,5,0,0,0.5,283,186,76,8,17,1,43,52,37,5.37
63857,2013,KBO,SK,1,30,2,1,8,13,0,0,0.381,751,519,157,15,91,7,135,99,93,4.84
63857,2014,KBO,SK,1,13,0,0,2,7,0,0,0.222,369,237,103,10,38,3,41,64,57,6.55
63894,2017,KBO,SK,1,2,0,0,0,0,0,0,-,15,9,2,0,4,0,3,3,3,9
63894,2020,KBO,SK,1,57,0,0,1,1,1,10,0.5,226,144,37,5,45,8,42,30,27,5.13
63894,2021,KBO,SSG,1,6,0,0,0,1,0,0,0,92,54,20,5,20,4,21,20,19,9.87
63894,2022,KBO,KIA,1,31,0,0,3,0,0,2,1,128,81,23,2,24,4,23,21,21,7
63894,2024,KBO,KIA,1,23,0,0,0,1,1,0,0,173,111,40,2,25,5,36,29,19,4.62
63914,2013,KBO,NC,1,32,0,0,0,1,0,1,0,83,63,15,2,9,2,10,5,4,1.77
63914,2014,KBO,NC,1,67,0,0,2,1,1,16,0.667,194,132,40,3,25,1,38,24,23,4.7
63914,2015,KBO,NC,1,20,0,0,1,0,0,0,1,112,72,37,3,9,0,17,17,17,6.56
63914,2020,KBO,NC,1,16,0,0,0,0,0,0,-,58,36,16,1,5,1,5,8,7,5.25
63914,2021,KBO,NC,1,15,0,0,1,0,0,0,1,61,39,17,1,7,0,8,9,9,6.57
63935,2013,KBO,NC,1,40,0,0,3,4,0,4,0.429,266,178,65,8,27,7,33,35,33,5.15
63935,2014,KBO,NC,1,9,0,0,1,2,0,0,0.333,134,84,37,0,16,1,14,22,18,5.79
63935,2015,KBO,Lotte,1,61,0,0,5,7,4,7,0.417,343,223,92,11,33,4,58,44,37,4.58
63935,2016,KBO,Lotte,1,36,0,0,6,5,0,1,0.545,327,211,89,11,42,4,47,59,54,7.08
63936,2013,KBO,NC,1,1,0,0,0,0,0,0,-,7,3,3,0,1,0,0,3,3,27
63936,2015,KBO,NC,1,2,0,0,0,0,0,0,-,8,3,2,0,3,1,1,5,5,45
63936,2018,KBO,NC,1,6,0,0,0,0,0,0,-,36,22,14,1,5,2,4,11,11,17.47
63936,2019,KBO,NC,1,5,0,0,0,1,0,0,0,42,28,12,1,6,2,5,8,7,8.22
63936,2020,KBO,SK,1,1,0,0,0,0,0,0,-,8,2,4,0,1,1,1,5,5,67.5
63938,2013,KBO,NC,1,27,3,0,4,11,0,0,0.267,744,537,163,12,50,17,127,83,72,3.63
63938,2014,KBO,NC,1,30,1,0,8,8,0,0,0.5,749,523,169,14,62,14,112,86,77,4.01
63938,2015,KBO,NC,1,31,1,0,19,5,0,0,0.792,833,612,174,14,36,25,164,81,71,3.13
63938,2016,KBO,NC,1,23,0,0,13,3,0,0,0.813,587,427,132,14,31,10,119,57,54,3.45
63938,2017,KBO,NC,1,26,1,0,12,7,0,0,0.632,672,483,159,14,29,14,97,64,61,3.42
63938,2018,KBO,Nexen,1,14,0,0,5,3,0,0,0.625,349,244,86,16,30,5,56,49,46,5.2
63939,2013,KBO,NC,1,29,0,0,11,7,0,0,0.611,790,567,175,6,60,14,116,60,52,2.48
63939,2014,KBO,NC,1,28,1,1,12,8,0,0,0.6,718,498,184,13,55,9,92,90,70,3.81
63939,2015,KBO,NC,1,12,0,0,4,5,0,0,0.444,245,162,67,8,19,7,29,39,34,5.74
63940,2013,KBO,NC,1,17,0,0,4,8,0,0,0.333,383,280,93,12,27,1,70,48,42,4.12
63950,2013,KBO,NC,1,2,0,0,0,0,0,0,-,11,6,6,0,0,0,0,3,3,13.5
63950,2015,KBO,NC,1,2,0,0,0,0,0,0,-,11,6,3,0,2,0,3,2,2,9
63950,2016,KBO,NC,1,37,0,0,1,3,0,1,0.25,331,231,68,5,43,2,59,40,38,4.48
63950,2017,KBO,NC,1,31,0,0,9,9,0,0,0.5,600,405,139,18,66,5,120,86,79,5.29
63950,2018,KBO,NC,1,21,0,0,3,2,2,1,0.6,126,85,31,7,17,0,24,22,22,7.43
63950,2019,KBO,NC,1,53,0,0,5,4,0,9,0.556,246,169,58,9,23,4,49,31,28,4.61
63950,2020,KBO,KIA,1,37,0,0,4,4,0,6,0.5,207,123,64,8,22,3,26,52,49,10.76
63950,2021,KBO,KIA,1,69,0,0,1,5,1,34,0.167,336,235,67,7,42,3,80,28,28,3.29
63950,2022,KBO,KIA,1,54,0,0,2,3,1,19,0.4,233,156,54,4,26,1,40,20,18,3.12
63950,2023,KBO,KIA,1,56,0,0,2,2,3,5,0.5,226,153,58,6,26,1,44,26,23,4.06
63950,2024,KBO,KIA,1,75,0,0,5,4,0,16,0.556,331,228,75,8,34,2,75,41,33,3.94
63950,2025,KBO,LG,1,15,0,0,0,1,8,0,0,60,48,12,1,4,1,14,2,2,1.17
63959,2015,KBO,NC,1,80,0,0,1,2,0,14,0.333,200,144,31,2,27,5,54,21,20,3.75
63959,2016,KBO,NC,1,42,0,0,1,1,1,7,0.5,111,72,25,0,11,6,29,17,14,5.4
63959,2017,KBO,NC,1,59,0,0,1,0,0,7,1,134,93,30,3,14,2,33,19,15,4.45
63959,2019,KBO,NC,1,6,0,0,0,1,0,0,0,19,19,3,0,2,0,6,2,2,3.86
63959,2020,KBO,NC,1,69,0,0,2,2,0,22,0.5,175,123,32,3,20,7,38,23,21,4.61
63959,2021,KBO,NC,1,60,0,0,0,4,0,12,0,165,109,37,2,25,3,24,20,16,4.15
63959,2022,KBO,NC,1,33,0,0,1,2,0,6,0.333,104,75,21,1,7,2,30,11,9,3.24
63959,2023,KBO,NC,1,65,0,0,4,4,0,15,0.5,216,150,51,3,17,4,49,30,26,4.68
63959,2024,KBO,NC,1,65,0,0,1,6,2,9,0.143,243,165,54,3,25,3,46,32,27,4.42
63960,2013,KBO,NC,1,8,0,0,0,0,0,1,-,13,6,5,0,1,1,5,2,2,9
63960,2014,KBO,Nexen,1,6,0,0,0,0,0,0,-,19,12,4,0,4,0,4,4,3,8.1
63960,2015,KBO,Nexen,1,23,0,0,0,1,0,1,0,99,60,29,4,10,3,12,23,23,10.71
63960,2018,KBO,Nexen,1,4,0,0,0,0,0,0,-,16,19,3,0,1,0,2,0,0,0
63960,2020,KBO,Samsung,1,17,0,0,0,1,0,1,0,69,42,17,4,11,1,13,10,10,6.43
63960,2021,KBO,Samsung,1,30,0,0,1,1,0,3,0.5,110,79,28,2,14,0,14,15,13,4.74
63960,2022,KBO,Samsung,1,46,0,0,0,0,0,9,-,138,90,30,5,15,3,23,13,12,3.68
63960,2023,KBO,Samsung,1,23,0,0,2,1,0,1,0.667,83,54,32,2,3,0,17,17,17,8.5
63960,2024,KBO,Samsung,1,37,0,0,2,1,1,8,0.667,121,90,31,2,6,4,12,13,13,3.9
63960,2025,KBO,Samsung,1,1,0,0,0,0,0,0,-,5,3,2,0,0,0,1,0,0,0
63961,2014,KBO,NC,1,2,0,0,0,0,0,0,-,18,12,8,3,0,1,3,5,5,13.5
63961,2019,KBO,Hanwha,1,3,0,0,0,0,0,0,-,22,16,8,1,3,0,2,7,7,17.18
63961,2020,KBO,Hanwha,1,6,0,0,0,1,0,0,0,32,18,8,2,6,0,4,8,7,10.5
63961,2021,KBO,Hanwha,1,55,0,0,3,0,0,8,1,214,151,41,7,30,3,42,29,25,4.62
63961,2022,KBO,Hanwha,1,52,0,0,3,5,0,7,0.375,199,129,43,2,28,0,33,26,19,4.04
63961,2023,KBO,LG,1,4,0,0,0,0,0,0,-,17,16,3,0,3,0,4,1,1,2.45
63961,2024,KBO,LG,1,7,0,0,0,0,0,0,-,24,15,4,0,8,0,5,2,2,4.15
63991,2015,KBO,NC,1,11,0,0,1,1,0,0,0.5,62,45,19,1,2,1,8,5,5,3.14
63991,2018,KBO,NC,1,11,0,0,1,0,0,1,1,80,64,18,2,5,2,15,8,8,3.66
63991,2019,KBO,NC,1,41,0,0,9,7,0,5,0.563,590,427,137,9,29,19,92,53,49,3.14
63991,2020,KBO,NC,1,43,0,0,2,2,0,7,0.5,194,129,47,2,13,6,22,29,25,5.23
63991,2021,KBO,NC,1,9,0,0,0,0,0,1,-,44,33,6,0,5,1,12,2,2,1.64
64001,2015,KBO,KT,1,46,0,0,3,4,0,0,0.429,266,171,68,2,19,16,57,41,36,5.68
64001,2016,KBO,KT,1,53,0,0,2,4,0,5,0.333,260,171,65,6,19,10,62,38,35,5.59
64001,2017,KBO,KT,1,25,2,1,8,12,0,1,0.4,612,430,170,13,16,18,125,84,80,5.08
64001,2018,KBO,KT,1,25,3,1,6,9,0,0,0.4,620,426,175,17,25,14,134,91,81,5.13
64001,2021,KBO,KT,1,26,1,1,11,6,0,1,0.647,664,505,147,9,27,14,130,59,54,2.92
64001,2022,KBO,KT,1,28,1,1,13,8,0,0,0.619,758,549,191,7,23,16,156,69,66,3.26
64001,2023,KBO,KT,1,28,0,0,12,7,0,0,0.632,706,529,181,7,19,9,114,57,54,2.78
64001,2024,KBO,KT,1,18,0,0,6,8,0,0,0.429,456,300,141,6,14,11,79,61,55,4.95
64001,2025,KBO,KT,1,9,1,1,2,4,0,0,0.333,231,162,63,2,12,2,57,26,21,3.54
64017,2015,KBO,KT,1,50,0,0,2,3,0,1,0.4,270,171,68,3,41,7,29,45,43,6.87
64017,2016,KBO,KT,1,59,0,0,2,3,0,7,0.4,255,165,75,4,24,5,30,36,33,5.47
64017,2017,KBO,KT,1,64,0,0,1,7,0,13,0.125,344,229,86,11,31,4,69,48,43,5.18
64017,2018,KBO,KT,1,44,0,0,4,5,2,3,0.444,179,123,47,5,17,2,36,25,21,4.61
64017,2021,KBO,KT,1,28,0,0,0,1,0,1,0,189,145,41,4,11,0,35,15,15,2.89
64017,2022,KBO,KT,1,44,0,0,4,1,0,6,0.8,184,132,41,4,16,2,21,19,18,3.74
64017,2023,KBO,Lotte,1,33,1,0,3,1,0,6,0.75,218,148,57,2,18,1,29,23,20,3.78
64021,2015,KBO,Lotte,1,31,0,0,2,11,0,0,0.154,526,342,129,16,54,12,82,81,73,5.76
64021,2016,KBO,Lotte,1,27,0,0,7,12,0,0,0.368,627,417,160,17,62,6,133,97,89,5.76
64021,2017,KBO,Lotte,1,28,0,0,12,6,0,0,0.667,725,516,170,21,56,9,117,74,70,3.68
64021,2018,KBO,Lotte,1,14,0,0,1,5,0,0,0.167,258,147,83,10,29,4,40,54,54,9.92
64021,2019,KBO,Lotte,1,12,0,0,3,6,0,0,0.333,263,180,66,3,23,0,44,33,28,4.2
64021,2020,KBO,Lotte,1,28,0,0,8,10,0,0,0.444,658,444,177,20,47,8,108,85,77,4.7
64021,2021,KBO,Lotte,1,28,1,1,10,9,0,0,0.526,685,489,141,20,53,10,125,75,72,3.98
64021,2022,KBO,Lotte,1,28,0,0,10,11,0,0,0.476,679,474,179,8,32,8,146,80,68,3.89
64021,2023,KBO,Lotte,1,27,0,0,9,7,0,0,0.563,657,462,145,8,59,4,129,70,59,3.45
64021,2024,KBO,Lotte,1,30,0,0,6,11,0,0,0.353,759,522,188,13,56,11,124,103,92,4.78
64021,2025,KBO,Lotte,1,9,0,0,8,1,0,0,0.889,231,168,44,4,18,3,68,17,14,2.25
64029,2016,KBO,KT,1,5,0,0,0,0,0,0,-,40,27,13,1,3,0,3,10,10,10.8
64029,2017,KBO,KT,1,24,0,0,4,4,0,0,0.5,395,243,99,18,53,8,52,72,69,7.67
64029,2018,KBO,KT,1,29,0,0,1,1,0,1,0.5,195,132,53,11,14,2,28,25,24,4.91
64029,2019,KBO,KT,1,1,0,0,0,1,0,0,0,17,9,8,0,2,0,1,6,6,23.14
64029,2020,KBO,KT,1,7,0,0,0,1,0,0,0,41,27,14,1,4,0,7,10,10,10.8
64029,2022,KBO,Hanwha,1,15,0,0,0,1,0,0,0,56,40,15,2,7,2,10,11,11,8.49
64029,2023,KBO,Hanwha,1,3,0,0,0,0,0,0,-,20,12,6,1,2,0,4,5,5,11.25
64041,2015,KBO,KT,1,13,0,0,0,0,0,0,-,84,48,23,1,12,1,25,13,9,5.06
64041,2016,KBO,KT,1,11,0,0,0,0,0,0,-,57,36,11,2,9,2,12,8,8,6
64041,2020,KBO,KT,1,1,0,0,0,0,0,0,-,5,1,2,0,2,0,0,4,4,108
64047,2015,KBO,Lotte,1,3,0,0,0,0,0,0,-,15,12,3,2,1,0,4,3,2,4.5
64047,2019,KBO,KT,1,7,0,0,0,0,0,0,-,35,28,6,0,5,1,9,3,3,3.52
64047,2020,KBO,KT,1,54,0,0,5,1,1,9,0.833,196,145,38,1,22,1,33,16,16,3.09
64047,2021,KBO,KT,1,49,0,0,0,0,0,6,-,126,93,26,0,7,1,13,10,9,2.61
64047,2022,KBO,KT,1,19,0,0,0,0,0,2,-,57,36,14,0,4,4,5,8,6,4.5
64047,2023,KBO,KT,1,5,0,0,0,0,0,0,-,17,9,6,0,2,0,1,2,2,6
64049,2015,KBO,KT,1,17,0,0,0,6,0,2,0,185,117,43,5,25,4,42,34,27,6.23
64051,2017,KBO,Nexen,1,10,0,0,1,0,0,0,1,43,27,10,0,4,2,4,5,5,5.4
64051,2018,KBO,Nexen,1,2,0,0,0,0,0,0,-,15,6,6,0,3,0,2,5,5,22.5
64051,2019,KBO,Kiwoom,1,29,0,0,1,1,0,1,0.5,136,102,39,0,5,0,19,11,11,2.97
64051,2020,KBO,Kiwoom,1,52,0,0,2,3,0,25,0.4,176,120,41,5,19,2,32,21,21,4.73
64051,2022,KBO,Kiwoom,1,26,0,0,2,2,0,4,0.5,102,63,27,0,13,2,16,12,10,4.29
64051,2023,KBO,Kiwoom,1,2,0,0,0,1,0,0,0,10,10,4,0,1,0,0,4,4,21.6
64136,2014,KBO,LG,1,20,0,0,5,6,0,0,0.455,455,304,105,9,51,6,85,64,58,5.24
64155,2014,KBO,LG,1,4,0,0,1,2,0,0,0.333,73,49,15,1,17,1,8,11,11,6.75
64155,2015,KBO,LG,1,8,0,0,1,2,0,0,0.333,144,100,18,3,36,2,37,23,22,6.25
64155,2018,KBO,LG,1,2,0,0,0,2,0,0,0,32,19,11,3,7,0,4,13,13,25.07
64155,2019,KBO,LG,1,8,0,0,0,0,0,0,-,33,25,5,0,8,1,9,4,2,2.7
64157,2014,KBO,LG,1,28,2,1,9,10,0,0,0.474,707,504,177,13,37,10,77,80,74,3.96
64204,2016,KBO,Doosan,1,6,0,0,1,0,0,0,1,33,21,9,1,6,0,6,6,5,7.11
64219,2014,KBO,Doosan,1,11,1,0,2,4,0,0,0.333,278,189,67,6,24,4,54,36,34,4.86
64219,2015,KBO,Doosan,1,13,1,1,2,5,0,0,0.286,317,207,83,6,31,5,62,62,62,8.17
64230,2014,KBO,Doosan,1,17,1,0,5,7,0,0,0.417,410,261,116,8,37,7,32,70,60,6.21
64255,2018,KBO,Doosan,1,3,0,0,0,0,0,0,-,22,12,8,0,1,1,1,3,3,6.75
64259,2014,KBO,Doosan,1,12,0,0,0,0,0,0,-,77,51,24,4,7,0,9,12,12,6.61
64267,2017,KBO,Doosan,1,7,0,0,0,0,0,0,-,39,27,11,0,2,0,6,7,6,6
64350,2014,KBO,Nexen,1,14,0,0,3,5,0,0,0.375,288,189,84,9,28,0,43,52,50,7.22
64350,2015,KBO,Nexen,1,18,0,0,2,0,0,0,1,159,109,48,7,12,2,25,30,29,7.53
64350,2016,KBO,Nexen,1,11,0,0,1,1,0,1,0.5,121,91,33,2,9,2,15,12,10,3.14
64350,2017,KBO,Nexen,1,28,0,0,1,1,0,1,0.5,206,138,49,5,30,1,23,24,24,4.76
64350,2018,KBO,Nexen,1,9,0,0,0,2,0,0,0,89,51,30,3,7,1,10,18,14,7.71
64350,2022,KBO,Kiwoom,1,41,0,0,5,3,0,2,0.625,178,120,35,4,21,0,23,27,15,3.43
64350,2023,KBO,Kiwoom,1,57,0,0,3,1,0,5,0.75,247,159,67,4,25,1,51,36,27,4.64
64350,2024,KBO,Kiwoom,1,28,0,0,9,8,0,0,0.529,671,453,168,8,58,5,101,82,73,4.37
64350,2025,KBO,Kiwoom,1,10,0,0,4,5,0,0,0.444,241,159,64,4,19,2,53,32,31,5.26
64354,2015,KBO,Nexen,1,3,0,0,0,0,0,0,-,13,13,4,0,2,0,1,3,3,10.13
64396,2016,KBO,Nexen,1,1,0,0,0,0,0,0,-,4,3,0,0,1,0,0,0,0,0
64430,2014,KBO,Samsung,1,23,0,0,9,6,0,0,0.6,562,384,148,10,31,7,84,69,68,4.78
64462,2017,KBO,Samsung,1,1,0,0,0,0,0,0,-,11,6,2,0,3,1,1,2,2,9
64464,2014,KBO,Samsung,1,5,0,0,1,0,0,1,1,39,24,7,0,10,1,7,2,2,2.45
64464,2017,KBO,Samsung,1,1,0,0,0,0,0,0,-,14,13,4,0,1,1,1,3,3,10.13
64464,2022,KBO,Samsung,1,4,0,0,0,0,0,0,-,23,19,3,1,5,1,2,3,3,5.79
64498,2021,KBO,Samsung,1,1,0,0,0,0,0,0,-,12,6,2,2,3,1,1,5,5,22.5
64501,2021,KBO,Lotte,1,2,0,0,0,0,0,0,-,9,6,2,0,1,0,1,0,0,0
64504,2021,KBO,KT,1,1,0,0,0,0,0,0,-,2,2,0,0,0,0,0,0,0,0
64554,2014,KBO,Lotte,1,1,0,0,0,0,0,0,-,11,6,3,0,1,1,0,2,2,9
64554,2019,KBO,Hanwha,1,12,0,0,1,1,0,0,0.5,91,52,36,3,4,3,12,25,21,12.06
64554,2020,KBO,Hanwha,1,19,0,0,0,1,1,1,0,83,54,12,2,17,2,9,10,9,4.5
64554,2021,KBO,Hanwha,1,1,0,0,0,0,0,0,-,6,6,1,0,1,0,2,0,0,0
64565,2014,KBO,Lotte,1,3,0,0,0,0,0,0,-,28,19,8,2,4,1,2,9,8,15.43
64565,2015,KBO,Lotte,1,9,0,0,0,0,0,0,-,105,63,36,4,8,2,9,25,23,10.18
64565,2019,KBO,Lotte,1,11,0,0,0,0,0,0,-,74,39,29,2,8,0,7,18,16,11.68
64565,2020,KBO,Lotte,1,47,0,0,1,4,0,2,0.2,199,138,57,2,12,1,21,22,20,3.97
64565,2021,KBO,Lotte,1,25,0,0,3,0,0,1,1,271,186,75,5,14,5,45,31,28,4.11
64565,2022,KBO,Lotte,1,26,0,0,9,9,0,1,0.5,547,385,153,6,30,4,71,63,59,4.19
64565,2023,KBO,Lotte,1,10,0,0,1,4,0,0,0.2,168,102,54,3,10,5,15,32,24,6.48
64565,2024,KBO,Lotte,1,8,0,0,0,3,0,0,0,159,99,49,10,13,3,20,35,35,9.55
64580,2020,KBO,KIA,1,14,0,0,0,1,0,2,0,89,54,23,3,12,3,13,16,14,7.27
64580,2021,KBO,KIA,1,24,0,0,1,0,0,0,1,152,103,28,4,18,4,18,18,14,3.86
64580,2022,KBO,KIA,1,47,0,0,1,2,1,5,0.333,193,129,45,5,22,1,36,33,29,6.07
64580,2023,KBO,KIA,1,9,0,0,0,0,0,0,-,70,40,20,2,13,0,9,17,17,13.11
64580,2024,KBO,NC,1,69,0,0,1,5,2,12,0.167,284,211,58,4,29,0,67,20,19,2.49
64580,2025,KBO,NC,1,18,0,0,0,0,0,2,-,80,55,20,3,13,0,13,8,8,4.32
64594,2014,KBO,Lotte,1,1,0,0,0,0,0,0,-,3,3,0,0,0,0,1,0,0,0
64594,2015,KBO,Lotte,1,16,0,0,0,1,0,1,0,31,21,7,1,6,0,6,5,5,7.11
64594,2018,KBO,NC,1,1,0,0,0,0,0,0,-,3,2,1,0,0,0,0,0,0,0
64596,2014,KBO,Lotte,1,5,0,0,0,0,0,0,-,37,28,8,0,7,0,2,5,5,5.87
64596,2016,KBO,Lotte,1,46,0,0,0,1,1,3,0,171,105,37,3,30,0,31,32,25,6.55
64596,2017,KBO,Lotte,1,40,0,0,0,0,0,2,-,217,151,52,5,25,3,41,24,24,4.44
64596,2020,KBO,Lotte,1,12,0,0,0,0,0,0,-,31,24,4,0,7,0,5,4,4,4.91
64596,2021,KBO,Lotte,1,26,0,0,1,0,0,0,1,92,61,21,1,14,2,17,16,15,7.23
64596,2022,KBO,Lotte,1,68,0,0,6,2,0,13,0.75,254,153,73,4,30,3,44,34,32,5.65
64596,2024,KBO,LG,1,53,0,0,1,2,1,6,0.333,212,148,50,2,16,4,42,27,20,3.78
64596,2025,KBO,LG,1,2,0,0,0,0,0,0,-,7,10,1,0,1,0,1,1,1,5.4
64615,2019,KBO,KIA,1,9,0,0,3,1,0,0,0.75,151,99,35,1,18,2,19,17,16,4.36
64615,2020,KBO,KIA,1,1,0,0,0,0,0,0,-,6,1,3,0,0,2,0,5,5,135
64615,2021,KBO,KIA,1,4,0,0,0,1,0,0,0,57,37,12,1,13,1,6,9,9,7.59
64640,2014,KBO,KIA,1,10,0,0,0,1,0,0,0,63,43,19,2,9,0,7,12,12,8.53
64641,2014,KBO,KIA,1,46,0,0,4,1,20,0,0.8,207,145,49,5,14,2,56,24,21,4.05
64658,2014,KBO,KIA,1,17,0,0,5,8,0,0,0.385,417,286,96,10,48,3,58,54,50,4.8
64659,2014,KBO,KIA,1,10,0,0,2,2,0,0,0.5,210,145,55,3,19,1,51,26,23,4.44
64718,2014,KBO,Hanwha,1,50,0,0,1,2,1,2,0.333,304,199,76,9,43,6,42,54,51,7.1
64718,2015,KBO,Hanwha,1,1,0,0,0,0,0,0,-,8,6,2,0,2,0,1,2,0,0
64718,2019,KBO,Lotte,1,15,0,0,0,0,0,0,-,88,64,21,1,9,1,20,15,14,6.41
64718,2020,KBO,Lotte,1,6,0,0,0,1,0,0,0,53,30,19,4,3,1,7,11,7,6.3
64718,2021,KBO,Lotte,1,20,0,0,1,2,0,0,0.333,181,127,45,4,24,2,28,30,28,6.2
64718,2022,KBO,Lotte,1,1,0,0,0,1,0,0,0,18,13,8,0,1,1,1,6,6,20.25
64718,2023,KBO,Lotte,1,8,0,0,0,1,0,0,0,54,30,15,0,7,1,7,14,11,9.9
64737,2014,KBO,Hanwha,1,28,1,1,6,13,0,0,0.316,673,456,200,18,40,4,107,108,99,5.89
64759,2017,KBO,Hanwha,1,14,0,0,0,0,0,0,-,64,45,17,2,3,3,10,7,7,4.4
64759,2018,KBO,Hanwha,1,56,0,0,1,1,1,10,0.5,168,114,39,7,16,7,22,26,24,5.79
64759,2019,KBO,Hanwha,1,7,0,0,0,0,0,0,-,27,15,10,0,3,0,3,8,7,14.54
64759,2020,KBO,Hanwha,1,7,0,0,0,0,0,0,-,34,24,7,0,6,1,1,0,0,0
64759,2021,KBO,Hanwha,1,3,0,0,0,0,0,0,-,10,10,2,0,0,2,0,2,2,10.8
64760,2014,KBO,Hanwha,1,1,0,0,0,0,0,0,-,5,3,2,0,1,0,0,1,1,9
64760,2019,KBO,Hanwha,1,6,0,0,0,0,0,0,-,20,12,8,2,1,0,6,3,3,6.75
64760,2020,KBO,Hanwha,1,21,0,0,0,0,0,4,-,101,60,29,3,14,2,17,22,22,10.24
64760,2021,KBO,Hanwha,1,18,0,0,0,2,0,2,0,71,49,16,0,10,1,15,10,9,5.52
64761,2014,KBO,Hanwha,1,10,0,0,3,4,0,0,0.429,204,120,62,8,25,3,20,40,37,8.33
64762,2014,KBO,Hanwha,1,14,1,0,2,6,0,0,0.25,299,196,64,7,45,6,49,51,50,7.07
64764,2015,KBO,Hanwha,1,10,0,0,0,0,0,0,-,71,46,17,0,12,2,9,13,13,8.56
64764,2016,KBO,Lotte,1,9,0,0,0,0,0,0,-,78,51,24,1,7,1,10,15,11,6.06
64768,2014,KBO,Hanwha,1,6,0,0,0,1,0,0,0,58,33,22,4,4,0,8,13,13,10.64
64768,2015,KBO,Hanwha,1,1,0,0,0,0,0,0,-,3,3,0,0,0,0,0,0,0,0
64768,2019,KBO,SK,1,7,0,0,0,0,0,0,-,57,39,19,3,4,0,8,12,11,8.03
64768,2020,KBO,SK,1,35,0,0,2,4,0,0,0.333,340,231,96,12,25,2,38,52,51,5.96
